"CharacterId","SkillType","SkillLevel","EffectIndex","Key","TypeName","Value"
"101101000G","actionSkillValues","1","1","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","1","2","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","1","3","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","1","4","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","1","5","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","1","6","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","1","7","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","1","8","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","1","9","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","1","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.3"
"101101000G","actionSkillValues","1","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.3"
"101101000G","actionSkillValues","1","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.3"
"101101000G","actionSkillValues","1","4","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.3"
"101101000G","actionSkillValues","1","5","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.3"
"101101000G","actionSkillValues","1","6","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.3"
"101101000G","actionSkillValues","1","7","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.3"
"101101000G","actionSkillValues","1","8","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.3"
"101101000G","actionSkillValues","1","9","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","50"
"101101000G","actionSkillValues","1","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","6.3"
"101101000G","actionSkillValues","1","1","KNOCKBACK.STRENGTH","System.Int32","3"
"101101000G","actionSkillValues","2","1","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","2","2","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","2","3","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","2","4","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","2","5","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","2","6","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","2","7","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","2","8","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","2","9","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","2","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.9"
"101101000G","actionSkillValues","2","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.9"
"101101000G","actionSkillValues","2","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.9"
"101101000G","actionSkillValues","2","4","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.9"
"101101000G","actionSkillValues","2","5","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.9"
"101101000G","actionSkillValues","2","6","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.9"
"101101000G","actionSkillValues","2","7","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.9"
"101101000G","actionSkillValues","2","8","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","6.9"
"101101000G","actionSkillValues","2","9","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","55"
"101101000G","actionSkillValues","2","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","6.9"
"101101000G","actionSkillValues","2","1","KNOCKBACK.STRENGTH","System.Int32","3"
"101101000G","actionSkillValues","3","1","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","3","2","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","3","3","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","3","4","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","3","5","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","3","6","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","3","7","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","3","8","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","3","9","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","3","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.2"
"101101000G","actionSkillValues","3","2","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.2"
"101101000G","actionSkillValues","3","3","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.2"
"101101000G","actionSkillValues","3","4","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.2"
"101101000G","actionSkillValues","3","5","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.2"
"101101000G","actionSkillValues","3","6","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.2"
"101101000G","actionSkillValues","3","7","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.2"
"101101000G","actionSkillValues","3","8","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.2"
"101101000G","actionSkillValues","3","9","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","57.5"
"101101000G","actionSkillValues","3","1","DAMAGE.DAMAGE_FIRST_PERCENT","Project.ValuePercent","7.2"
"101101000G","actionSkillValues","3","1","KNOCKBACK.STRENGTH","System.Int32","3"
"101101000G","actionSkillValues","4","1","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","4","2","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","4","3","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","4","4","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","4","5","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","4","6","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","4","7","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","4","8","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","4","9","DAMAGE.HIT_COUNT","System.Int32","1"
"101101000G","actionSkillValues","4","1","DAMAGE.DAMAGE_PERCENT","Project.ValuePercent","7.5"
